time,r,p,y,p_rate,q_rate,r_rate,r_d,p_d,y_d,ail,ele,rud,thr
1.77271e+09,0.303472,-0.0314831,0.260378,-0.00719412,-0.060742,-0.177768,0.303472,-0.0296366,0.257264,-0.44,0.004,0.224,0.497
1.77271e+09,0.303349,-0.031527,0.252653,-0.00640073,-0.0534028,-0.182792,0.303472,-0.0296366,0.257264,-0.44,0.004,0.224,0.497
1.77271e+09,0.303349,-0.031527,0.252653,-0.00640073,-0.0534028,-0.182792,0.303472,-0.0296366,0.257264,-0.44,0.004,0.224,0.497
1.77271e+09,0.30335,-0.0314794,0.24809,-0.00488897,-0.0547,-0.177916,0.303472,-0.0296366,0.257264,-0.44,0.004,0.224,0.497
1.77271e+09,0.30335,-0.0314794,0.24809,-0.00488897,-0.0547,-0.177916,0.303472,-0.0296366,0.257264,-0.44,0.004,0.224,0.497
1.77271e+09,0.303341,-0.0315063,0.241109,-0.00553342,-0.0581241,-0.184366,0.303623,-0.0295017,0.2388,-0.44,0.006,0.226,0.496
1.77271e+09,0.303344,-0.0314433,0.232723,-0.00332005,-0.0520611,-0.182206,0.303623,-0.0295017,0.2388,-0.44,0.006,0.226,0.496
1.77271e+09,0.303344,-0.0314433,0.232723,-0.00332005,-0.0520611,-0.182206,0.303623,-0.0295017,0.2388,-0.44,0.006,0.226,0.496
1.77271e+09,0.303349,-0.0314438,0.229627,-0.00914165,-0.0551081,-0.184834,0.303623,-0.0295017,0.2388,-0.44,0.006,0.226,0.496
1.77271e+09,0.303349,-0.0314438,0.229627,-0.00914165,-0.0551081,-0.184834,0.303623,-0.0295017,0.2388,-0.44,0.006,0.226,0.496
1.77271e+09,0.303327,-0.0314644,0.221863,-0.0040264,-0.0555364,-0.182255,0.303684,-0.0295411,0.218811,-0.44,0.006,0.222,0.496
1.77271e+09,0.303339,-0.0314421,0.214162,-0.00527259,-0.0587597,-0.185496,0.303684,-0.0295411,0.218811,-0.44,0.006,0.222,0.496
1.77271e+09,0.303339,-0.0314421,0.214162,-0.00527259,-0.0587597,-0.185496,0.303684,-0.0295411,0.218811,-0.44,0.006,0.222,0.496
1.77271e+09,0.303309,-0.0314447,0.210339,-0.00766756,-0.0546094,-0.185834,0.303684,-0.0295411,0.218811,-0.44,0.006,0.222,0.496
1.77271e+09,0.303309,-0.0314447,0.210339,-0.00766756,-0.0546094,-0.185834,0.303684,-0.0295411,0.218811,-0.44,0.006,0.222,0.496
1.77271e+09,0.303365,-0.0312737,0.202573,-0.00675145,-0.0627393,-0.188123,0.303771,-0.0296914,0.200224,-0.44,0.006,0.226,0.496
1.77271e+09,0.303441,-0.0312416,0.194032,-0.000884621,-0.0551377,-0.18463,0.303771,-0.0296914,0.200224,-0.44,0.006,0.226,0.496
1.77271e+09,0.303441,-0.0312416,0.194032,-0.000884621,-0.0551377,-0.18463,0.303771,-0.0296914,0.200224,-0.44,0.006,0.226,0.496
1.77271e+09,0.303491,-0.0312529,0.190941,-0.00279086,-0.0559333,-0.18476,0.303771,-0.0296914,0.200224,-0.44,0.006,0.226,0.496
1.77271e+09,0.303491,-0.0312529,0.190941,-0.00279086,-0.0559333,-0.18476,0.303771,-0.0296914,0.200224,-0.44,0.006,0.226,0.496
1.77271e+09,0.303379,-0.0313177,0.182472,-0.0100477,-0.0647068,-0.182948,0.303813,-0.0296096,0.180227,-0.44,0.006,0.226,0.496
1.77271e+09,0.303481,-0.0313633,0.175594,-0.0057696,-0.0614213,-0.181272,0.303813,-0.0296096,0.180227,-0.44,0.006,0.226,0.496
1.77271e+09,0.303481,-0.0313633,0.175594,-0.0057696,-0.0614213,-0.181272,0.303813,-0.0296096,0.180227,-0.44,0.006,0.226,0.496
1.77271e+09,0.303368,-0.0313749,0.170978,-0.0137427,-0.0566636,-0.187052,0.303813,-0.0296096,0.180227,-0.44,0.006,0.226,0.496
1.77271e+09,0.303368,-0.0313749,0.170978,-0.0137427,-0.0566636,-0.187052,0.303813,-0.0296096,0.180227,-0.44,0.006,0.226,0.496
1.77271e+09,0.303484,-0.0312955,0.163957,-0.00431815,-0.0625202,-0.188789,0.303994,-0.0295043,0.161611,-0.44,0.006,0.222,0.496
1.77271e+09,0.303374,-0.0313419,0.15614,-0.0116323,-0.0606496,-0.184546,0.303994,-0.0295043,0.161611,-0.44,0.006,0.222,0.496
1.77271e+09,0.303374,-0.0313419,0.15614,-0.0116323,-0.0606496,-0.184546,0.303994,-0.0295043,0.161611,-0.44,0.006,0.222,0.496
1.77271e+09,0.303413,-0.031294,0.151511,-6.748e-05,-0.0498384,-0.182677,0.303994,-0.0295043,0.161611,-0.44,0.006,0.222,0.496
1.77271e+09,0.303413,-0.031294,0.151511,-6.748e-05,-0.0498384,-0.182677,0.303994,-0.0295043,0.161611,-0.44,0.006,0.222,0.496
1.77271e+09,0.303478,-0.0311699,0.143902,-0.00579817,-0.0548866,-0.186026,0.303888,-0.0296181,0.141569,-0.44,0.006,0.228,0.496
1.77271e+09,0.303613,-0.031154,0.136952,-0.00719879,-0.0545516,-0.181731,0.303888,-0.0296181,0.141569,-0.44,0.006,0.228,0.496
1.77271e+09,0.303613,-0.031154,0.136952,-0.00719879,-0.0545516,-0.181731,0.303888,-0.0296181,0.141569,-0.44,0.006,0.228,0.496
1.77271e+09,0.303627,-0.0311359,0.133129,-0.00526018,-0.0582847,-0.18558,0.303888,-0.0296181,0.141569,-0.44,0.006,0.228,0.496
1.77271e+09,0.303627,-0.0311359,0.133129,-0.00526018,-0.0582847,-0.18558,0.303888,-0.0296181,0.141569,-0.44,0.006,0.228,0.496
1.77271e+09,0.303765,-0.0311854,0.12533,-0.00246104,-0.0525645,-0.188452,0.303796,-0.0296417,0.122999,-0.44,0.006,0.224,0.496
1.77271e+09,0.303793,-0.0311983,0.117514,-0.00511972,-0.059462,-0.184482,0.303796,-0.0296417,0.122999,-0.44,0.006,0.224,0.496
1.77271e+09,0.303793,-0.0311983,0.117514,-0.00511972,-0.059462,-0.184482,0.303796,-0.0296417,0.122999,-0.44,0.006,0.224,0.496
1.77271e+09,0.303745,-0.0311578,0.113632,-0.00653727,-0.0552408,-0.184456,0.303796,-0.0296417,0.122999,-0.44,0.006,0.224,0.496
1.77271e+09,0.303745,-0.0311578,0.113632,-0.00653727,-0.0552408,-0.184456,0.303796,-0.0296417,0.122999,-0.44,0.006,0.224,0.496
1.77271e+09,0.303598,-0.0311982,0.106011,0.000558381,-0.0561625,-0.17956,0.303789,-0.029635,0.102924,-0.44,0.006,0.226,0.496
1.77271e+09,0.303657,-0.031152,0.098361,-0.0080981,-0.0541366,-0.17745,0.303789,-0.029635,0.102924,-0.44,0.006,0.226,0.496
1.77271e+09,0.303657,-0.031152,0.098361,-0.0080981,-0.0541366,-0.17745,0.303789,-0.029635,0.102924,-0.44,0.006,0.226,0.496
1.77271e+09,0.303645,-0.0311049,0.0945991,-0.00389855,-0.0583511,-0.183103,0.303789,-0.029635,0.102924,-0.44,0.006,0.226,0.496
1.77271e+09,0.303645,-0.0311049,0.0945991,-0.00389855,-0.0583511,-0.183103,0.303789,-0.029635,0.102924,-0.44,0.006,0.226,0.496
1.77271e+09,0.303673,-0.0312008,0.0869788,-0.00515929,-0.0595596,-0.182783,0.303799,-0.0295261,0.0846578,-0.44,0.006,0.226,0.496
1.77271e+09,0.303673,-0.0313069,0.0784788,-0.0123418,-0.0596353,-0.182607,0.303799,-0.0295261,0.0846578,-0.44,0.006,0.226,0.496
1.77271e+09,0.303673,-0.0313069,0.0784788,-0.0123418,-0.0596353,-0.182607,0.303799,-0.0295261,0.0846578,-0.44,0.006,0.226,0.496
1.77271e+09,0.303703,-0.0313555,0.0754268,-0.00535761,-0.0563782,-0.180229,0.303799,-0.0295261,0.0846578,-0.44,0.006,0.226,0.496
1.77271e+09,0.303703,-0.0313555,0.0754268,-0.00535761,-0.0563782,-0.180229,0.303799,-0.0295261,0.0846578,-0.44,0.006,0.226,0.496
1.77271e+09,0.303616,-0.0314582,0.0669314,-0.0123156,-0.0571345,-0.185012,0.30376,-0.0293971,0.0646544,-0.438,0.006,0.226,0.496
1.77271e+09,0.303651,-0.0314002,0.0599953,-0.00631881,-0.0592899,-0.187816,0.30376,-0.0293971,0.0646544,-0.438,0.006,0.226,0.496
1.77271e+09,0.303651,-0.0314002,0.0599953,-0.00631881,-0.0592899,-0.187816,0.30376,-0.0293971,0.0646544,-0.438,0.006,0.226,0.496
1.77271e+09,0.303644,-0.0313718,0.0561521,-0.00448834,-0.0573703,-0.18327,0.30376,-0.0293971,0.0646544,-0.438,0.006,0.226,0.496
1.77271e+09,0.303644,-0.0313718,0.0561521,-0.00448834,-0.0573703,-0.18327,0.30376,-0.0293971,0.0646544,-0.438,0.006,0.226,0.496
1.77271e+09,0.303778,-0.0313849,0.0484909,-0.0074334,-0.0560278,-0.181949,0.303692,-0.0292934,0.0461731,-0.438,0.006,0.218,0.496
1.77271e+09,0.303688,-0.031421,0.0407241,-0.00471644,-0.0594589,-0.185316,0.303692,-0.0292934,0.0461731,-0.438,0.006,0.218,0.496
1.77271e+09,0.303688,-0.031421,0.0407241,-0.00471644,-0.0594589,-0.185316,0.303692,-0.0292934,0.0461731,-0.438,0.006,0.218,0.496
1.77271e+09,0.303675,-0.0314104,0.0369034,-0.00543629,-0.0542593,-0.184636,0.303692,-0.0292934,0.0461731,-0.438,0.006,0.218,0.496
1.77271e+09,0.303675,-0.0314104,0.0369034,-0.00543629,-0.0542593,-0.184636,0.303692,-0.0292934,0.0461731,-0.438,0.006,0.218,0.496
1.77271e+09,0.303726,-0.0312661,0.029249,-0.000894643,-0.0545445,-0.188284,0.303755,-0.0294558,0.0261826,-0.44,0.006,0.232,0.496
1.77271e+09,0.303745,-0.0310953,0.0216495,-0.00201724,-0.0599677,-0.181453,0.303755,-0.0294558,0.0261826,-0.44,0.006,0.232,0.496
1.77271e+09,0.303745,-0.0310953,0.0216495,-0.00201724,-0.0599677,-0.181453,0.303755,-0.0294558,0.0261826,-0.44,0.006,0.232,0.496
1.77271e+09,0.303704,-0.0311527,0.0170793,-0.0100311,-0.0553722,-0.179926,0.303755,-0.0294558,0.0261826,-0.44,0.006,0.232,0.496
1.77271e+09,0.303704,-0.0311527,0.0170793,-0.0100311,-0.0553722,-0.179926,0.303755,-0.0294558,0.0261826,-0.44,0.006,0.232,0.496
1.77271e+09,0.303758,-0.0310888,0.0102411,-0.000411967,-0.0597268,-0.180508,0.303843,-0.0294952,0.00792495,-0.44,0.004,0.23,0.497
1.77271e+09,0.303711,-0.0310664,0.00177809,-0.00775992,-0.0601023,-0.181927,0.303843,-0.0294952,0.00792495,-0.44,0.004,0.23,0.497
1.77271e+09,0.303711,-0.0310664,0.00177809,-0.00775992,-0.0601023,-0.181927,0.303843,-0.0294952,0.00792495,-0.44,0.004,0.23,0.497
1.77271e+09,0.303685,-0.0311718,-0.00132334,-0.0100393,-0.0630037,-0.18152,0.303843,-0.0294952,0.00792495,-0.44,0.004,0.23,0.497
1.77271e+09,0.303685,-0.0311718,-0.00132334,-0.0100393,-0.0630037,-0.18152,0.303843,-0.0294952,0.00792495,-0.44,0.004,0.23,0.497
1.77271e+09,0.303691,-0.0314114,-0.00899568,-0.00884798,-0.0557534,-0.175106,0.303989,-0.0292736,-0.0120473,-0.438,0.006,0.218,0.496
1.77271e+09,0.303722,-0.0316464,-0.0175277,-0.00164868,-0.0626887,-0.182885,0.303989,-0.0292736,-0.0120473,-0.438,0.006,0.218,0.496
1.77271e+09,0.303722,-0.0316464,-0.0175277,-0.00164868,-0.0626887,-0.182885,0.303989,-0.0292736,-0.0120473,-0.438,0.006,0.218,0.496
1.77271e+09,0.30367,-0.0315796,-0.0206642,-0.010427,-0.0517423,-0.18421,0.303989,-0.0292736,-0.0120473,-0.438,0.006,0.218,0.496
1.77271e+09,0.30367,-0.0315796,-0.0206642,-0.010427,-0.0517423,-0.18421,0.303989,-0.0292736,-0.0120473,-0.438,0.006,0.218,0.496
1.77271e+09,0.303685,-0.0314555,-0.0282265,-0.00182382,-0.0556181,-0.187089,0.304269,-0.0293351,-0.0305628,-0.438,0.008,0.226,0.495
1.77271e+09,0.303852,-0.0313671,-0.0367292,-0.00363042,-0.0516476,-0.183138,0.304269,-0.0293351,-0.0305628,-0.438,0.008,0.226,0.495
1.77271e+09,0.303852,-0.0313671,-0.0367292,-0.00363042,-0.0516476,-0.183138,0.304269,-0.0293351,-0.0305628,-0.438,0.008,0.226,0.495
1.77271e+09,0.303894,-0.0313339,-0.0405859,-0.00536124,-0.0576177,-0.186063,0.304269,-0.0293351,-0.0305628,-0.438,0.008,0.226,0.495
1.77271e+09,0.303894,-0.0313339,-0.0405859,-0.00536124,-0.0576177,-0.186063,0.304269,-0.0293351,-0.0305628,-0.438,0.008,0.226,0.495
1.77271e+09,0.303801,-0.0312589,-0.0473747,-0.00844797,-0.0590659,-0.18369,0.304324,-0.0293406,-0.0504994,-0.438,0.008,0.222,0.495
1.77271e+09,0.303889,-0.0313142,-0.0550791,-0.00347626,-0.0555173,-0.184393,0.304324,-0.0293406,-0.0504994,-0.438,0.008,0.222,0.495
1.77271e+09,0.303889,-0.0313142,-0.0550791,-0.00347626,-0.0555173,-0.184393,0.304324,-0.0293406,-0.0504994,-0.438,0.008,0.222,0.495
1.77271e+09,0.303898,-0.0312884,-0.0597552,-0.00729103,-0.0571295,-0.185326,0.304324,-0.0293406,-0.0504994,-0.438,0.008,0.222,0.495
1.77271e+09,0.303898,-0.0312884,-0.0597552,-0.00729103,-0.0571295,-0.185326,0.304324,-0.0293406,-0.0504994,-0.438,0.008,0.222,0.495
1.77271e+09,0.303942,-0.0312165,-0.0673789,0.00328849,-0.0545258,-0.181448,0.304624,-0.0293038,-0.068901,-0.438,0.006,0.226,0.496
1.77271e+09,0.303958,-0.0311066,-0.0749879,-0.00767109,-0.0511345,-0.182707,0.304624,-0.0293038,-0.068901,-0.438,0.006,0.226,0.496
1.77271e+09,0.303958,-0.0311066,-0.0749879,-0.00767109,-0.0511345,-0.182707,0.304624,-0.0293038,-0.068901,-0.438,0.006,0.226,0.496
1.77271e+09,0.304013,-0.0310668,-0.0787411,-0.00280296,-0.0576312,-0.18485,0.304624,-0.0293038,-0.068901,-0.438,0.006,0.226,0.496
1.77271e+09,0.304013,-0.0310668,-0.0787411,-0.00280296,-0.0576312,-0.18485,0.304624,-0.0293038,-0.068901,-0.438,0.006,0.226,0.496
1.77271e+09,0.304159,-0.0311915,-0.0856047,-0.00472845,-0.0629242,-0.176804,0.304628,-0.0293872,-0.0886245,-0.438,0.006,0.218,0.496
1.77271e+09,0.304298,-0.0312864,-0.0932442,-0.00347681,-0.0502456,-0.185458,0.304628,-0.0293872,-0.0886245,-0.438,0.006,0.218,0.496
1.77271e+09,0.304298,-0.0312864,-0.0932442,-0.00347681,-0.0502456,-0.185458,0.304628,-0.0293872,-0.0886245,-0.438,0.006,0.218,0.496
1.77271e+09,0.304347,-0.0312034,-0.0970596,-0.00697274,-0.0535177,-0.185578,0.304628,-0.0293872,-0.0886245,-0.438,0.006,0.218,0.496
1.77271e+09,0.304347,-0.0312034,-0.0970596,-0.00697274,-0.0535177,-0.185578,0.304628,-0.0293872,-0.0886245,-0.438,0.006,0.218,0.496
1.77271e+09,0.304346,-0.0312612,-0.105529,-0.00941673,-0.0622961,-0.181023,0.304747,-0.0295503,-0.107047,-0.438,0.006,0.228,0.496
1.77271e+09,0.30444,-0.0311665,-0.112471,-0.00364118,-0.0547661,-0.188342,0.304747,-0.0295503,-0.107047,-0.438,0.006,0.228,0.496
1.77271e+09,0.30444,-0.0311665,-0.112471,-0.00364118,-0.0547661,-0.188342,0.304747,-0.0295503,-0.107047,-0.438,0.006,0.228,0.496
1.77271e+09,0.304504,-0.0310866,-0.116359,0.00104024,-0.0562374,-0.185856,0.304747,-0.0295503,-0.107047,-0.438,0.006,0.228,0.496
1.77271e+09,0.304504,-0.0310866,-0.116359,0.00104024,-0.0562374,-0.185856,0.304747,-0.0295503,-0.107047,-0.438,0.006,0.228,0.496
1.77271e+09,0.304585,-0.0310166,-0.124059,-0.00494028,-0.0472112,-0.188403,0.304955,-0.0296071,-0.127126,-0.438,0.004,0.228,0.497
1.77271e+09,0.304524,-0.0310266,-0.13245,0.00502472,-0.0655485,-0.181124,0.304955,-0.0296071,-0.127126,-0.438,0.004,0.228,0.497
1.77271e+09,0.304524,-0.0310266,-0.13245,0.00502472,-0.0655485,-0.181124,0.304955,-0.0296071,-0.127126,-0.438,0.004,0.228,0.497
1.77271e+09,0.304556,-0.0311288,-0.135599,-0.005681,-0.0597045,-0.188648,0.304955,-0.0296071,-0.127126,-0.438,0.004,0.228,0.497
1.77271e+09,0.304556,-0.0311288,-0.135599,-0.005681,-0.0597045,-0.188648,0.304955,-0.0296071,-0.127126,-0.438,0.004,0.228,0.497
1.77271e+09,0.304617,-0.0312062,-0.14337,-0.00855753,-0.0570945,-0.184353,0.305118,-0.0295253,-0.145691,-0.438,0.006,0.222,0.496
1.77271e+09,0.304602,-0.0312366,-0.151084,0.00130669,-0.059649,-0.181624,0.305118,-0.0295253,-0.145691,-0.438,0.006,0.222,0.496
1.77271e+09,0.304602,-0.0312366,-0.151084,0.00130669,-0.059649,-0.181624,0.305118,-0.0295253,-0.145691,-0.438,0.006,0.222,0.496
1.77271e+09,0.304734,-0.0312825,-0.155665,-0.00703088,-0.0615201,-0.183036,0.305118,-0.0295253,-0.145691,-0.438,0.006,0.222,0.496
1.77271e+09,0.304734,-0.0312825,-0.155665,-0.00703088,-0.0615201,-0.183036,0.305118,-0.0295253,-0.145691,-0.438,0.006,0.222,0.496
1.77271e+09,0.304822,-0.0313259,-0.16271,-0.00534283,-0.0573694,-0.194429,0.305294,-0.0297813,-0.165827,-0.438,0.006,0.228,0.496
1.77271e+09,0.304912,-0.0311449,-0.171087,-0.00593676,-0.0511741,-0.179934,0.305294,-0.0297813,-0.165827,-0.438,0.006,0.228,0.496
1.77271e+09,0.304912,-0.0311449,-0.171087,-0.00593676,-0.0511741,-0.179934,0.305294,-0.0297813,-0.165827,-0.438,0.006,0.228,0.496
1.77271e+09,0.30495,-0.0311536,-0.174122,-0.0019702,-0.0584821,-0.188162,0.305294,-0.0297813,-0.165827,-0.438,0.006,0.228,0.496
1.77271e+09,0.30495,-0.0311536,-0.174122,-0.0019702,-0.0584821,-0.188162,0.305294,-0.0297813,-0.165827,-0.438,0.006,0.228,0.496
1.77271e+09,0.304902,-0.0311707,-0.181865,-0.00842579,-0.0542477,-0.185027,0.305358,-0.0301137,-0.184193,-0.44,0.008,0.23,0.495
1.77271e+09,0.304981,-0.0310547,-0.190419,-0.00550711,-0.0556553,-0.180979,0.305358,-0.0301137,-0.184193,-0.44,0.008,0.23,0.495
1.77271e+09,0.304981,-0.0310547,-0.190419,-0.00550711,-0.0556553,-0.180979,0.305358,-0.0301137,-0.184193,-0.44,0.008,0.23,0.495
1.77271e+09,0.30498,-0.0310632,-0.194229,-0.00403914,-0.0551738,-0.182166,0.305358,-0.0301137,-0.184193,-0.44,0.008,0.23,0.495
1.77271e+09,0.30498,-0.0310632,-0.194229,-0.00403914,-0.0551738,-0.182166,0.305358,-0.0301137,-0.184193,-0.44,0.008,0.23,0.495
1.77271e+09,0.305046,-0.0311727,-0.201232,-0.00372878,-0.0622568,-0.189406,0.305526,-0.0300273,-0.204391,-0.438,0.006,0.216,0.496
1.77271e+09,0.305106,-0.0314852,-0.209067,-0.00709145,-0.0630172,-0.180539,0.305526,-0.0300273,-0.204391,-0.438,0.006,0.216,0.496
1.77271e+09,0.305106,-0.0314852,-0.209067,-0.00709145,-0.0630172,-0.180539,0.305526,-0.0300273,-0.204391,-0.438,0.006,0.216,0.496
1.77271e+09,0.305146,-0.0314746,-0.212859,-0.00783502,-0.0553622,-0.180446,0.305526,-0.0300273,-0.204391,-0.438,0.006,0.216,0.496
1.77271e+09,0.305146,-0.0314746,-0.212859,-0.00783502,-0.0553622,-0.180446,0.305526,-0.0300273,-0.204391,-0.438,0.006,0.216,0.496
1.77271e+09,0.305003,-0.0314648,-0.221255,-0.00591645,-0.0620137,-0.179071,0.305501,-0.0301394,-0.222791,-0.44,0.006,0.23,0.496
1.77271e+09,0.305013,-0.0313614,-0.228191,-0.00459988,-0.0599249,-0.183382,0.305501,-0.0301394,-0.222791,-0.44,0.006,0.23,0.496
1.77271e+09,0.305013,-0.0313614,-0.228191,-0.00459988,-0.0599249,-0.183382,0.305501,-0.0301394,-0.222791,-0.44,0.006,0.23,0.496
1.77271e+09,0.305103,-0.0314047,-0.232115,-0.000525782,-0.0595177,-0.191517,0.305501,-0.0301394,-0.222791,-0.44,0.006,0.23,0.496
1.77271e+09,0.305103,-0.0314047,-0.232115,-0.000525782,-0.0595177,-0.191517,0.305501,-0.0301394,-0.222791,-0.44,0.006,0.23,0.496
1.77271e+09,0.305281,-0.0314366,-0.239894,-0.00364942,-0.0573462,-0.184139,0.30553,-0.0301271,-0.243016,-0.438,0.006,0.224,0.496
1.77271e+09,0.305308,-0.0314582,-0.247643,-0.00293061,-0.0580147,-0.189028,0.30553,-0.0301271,-0.243016,-0.438,0.006,0.224,0.496
1.77271e+09,0.305308,-0.0314582,-0.247643,-0.00293061,-0.0580147,-0.189028,0.30553,-0.0301271,-0.243016,-0.438,0.006,0.224,0.496
1.77271e+09,0.305379,-0.0314351,-0.251587,-0.00530906,-0.0586167,-0.186875,0.30553,-0.0301271,-0.243016,-0.438,0.006,0.224,0.496
1.77271e+09,0.305379,-0.0314351,-0.251587,-0.00530906,-0.0586167,-0.186875,0.30553,-0.0301271,-0.243016,-0.438,0.006,0.224,0.496
1.77271e+09,0.30532,-0.0314548,-0.259372,-0.00493197,-0.0605082,-0.186481,0.305465,-0.0302489,-0.261708,-0.438,0.006,0.22,0.496
1.77271e+09,0.305309,-0.0315571,-0.267135,-0.00526115,-0.0626344,-0.184822,0.305465,-0.0302489,-0.261708,-0.438,0.006,0.22,0.496
1.77271e+09,0.305309,-0.0315571,-0.267135,-0.00526115,-0.0626344,-0.184822,0.305465,-0.0302489,-0.261708,-0.438,0.006,0.22,0.496
1.77271e+09,0.305336,-0.0315653,-0.270987,-0.00561631,-0.0583254,-0.181807,0.305465,-0.0302489,-0.261708,-0.438,0.006,0.22,0.496
1.77271e+09,0.305336,-0.0315653,-0.270987,-0.00561631,-0.0583254,-0.181807,0.305465,-0.0302489,-0.261708,-0.438,0.006,0.22,0.496
1.77271e+09,0.3055,-0.0315593,-0.279422,-0.00596185,-0.0589848,-0.183526,0.305354,-0.0303755,-0.281747,-0.44,0.006,0.232,0.496
1.77271e+09,0.305486,-0.0313924,-0.286373,-0.00636784,-0.0569844,-0.182561,0.305354,-0.0303755,-0.281747,-0.44,0.006,0.232,0.496
1.77271e+09,0.305486,-0.0313924,-0.286373,-0.00636784,-0.0569844,-0.182561,0.305354,-0.0303755,-0.281747,-0.44,0.006,0.232,0.496
1.77271e+09,0.305446,-0.0314512,-0.29015,-0.00606321,-0.0607667,-0.181022,0.305354,-0.0303755,-0.281747,-0.44,0.006,0.232,0.496
1.77271e+09,0.305446,-0.0314512,-0.29015,-0.00606321,-0.0607667,-0.181022,0.305354,-0.0303755,-0.281747,-0.44,0.006,0.232,0.496
1.77271e+09,0.305338,-0.0316291,-0.297836,-0.00852241,-0.0587127,-0.181966,0.305434,-0.0303859,-0.300115,-0.44,0.006,0.22,0.496
1.77271e+09,0.305331,-0.0316865,-0.306317,-0.000949588,-0.0551798,-0.180742,0.305434,-0.0303859,-0.300115,-0.44,0.006,0.22,0.496
1.77271e+09,0.305331,-0.0316865,-0.306317,-0.000949588,-0.0551798,-0.180742,0.305434,-0.0303859,-0.300115,-0.44,0.006,0.22,0.496
1.77271e+09,0.305404,-0.0316939,-0.310107,-0.00630847,-0.0536762,-0.184228,0.305434,-0.0303859,-0.300115,-0.44,0.006,0.22,0.496
1.77271e+09,0.305404,-0.0316939,-0.310107,-0.00630847,-0.0536762,-0.184228,0.305434,-0.0303859,-0.300115,-0.44,0.006,0.22,0.496
1.77271e+09,0.305497,-0.0316197,-0.316914,-0.00765735,-0.0570829,-0.181373,0.305046,-0.0305896,-0.319917,-0.44,0.008,0.22,0.495
1.77271e+09,0.305589,-0.0317542,-0.325277,-0.00827511,-0.0577587,-0.183259,0.305046,-0.0305896,-0.319917,-0.44,0.008,0.22,0.495
1.77271e+09,0.305589,-0.0317542,-0.325277,-0.00827511,-0.0577587,-0.183259,0.305046,-0.0305896,-0.319917,-0.44,0.008,0.22,0.495
1.77271e+09,0.305601,-0.0317618,-0.32832,-0.00479631,-0.056462,-0.182609,0.305046,-0.0305896,-0.319917,-0.44,0.008,0.22,0.495
1.77271e+09,0.305601,-0.0317618,-0.32832,-0.00479631,-0.056462,-0.182609,0.305046,-0.0305896,-0.319917,-0.44,0.008,0.22,0.495
1.77271e+09,0.305557,-0.0316327,-0.336608,-0.00527092,-0.0628943,-0.179257,0.304908,-0.0308925,-0.338136,-0.44,0.004,0.224,0.497
